,Name,Astrocyte_Astrocyte_30,Astrocyte_Endothelial_30,Astrocyte_Glioma_30,Astrocyte_Negative_30,Astrocyte_TAMM_30,Endothelial_Astrocyte_30,Endothelial_Endothelial_30,Endothelial_Glioma_30,Endothelial_Negative_30,Endothelial_TAMM_30,Glioma_Astrocyte_30,Glioma_Endothelial_30,Glioma_Glioma_30,Glioma_Negative_30,Glioma_TAMM_30,Negative_Astrocyte_30,Negative_Endothelial_30,Negative_Glioma_30,Negative_Negative_30,Negative_TAMM_30,TAMM_Astrocyte_30,TAMM_Endothelial_30,TAMM_Glioma_30,TAMM_Negative_30,TAMM_TAMM_30,Astrocyte_Astrocyte_50,Astrocyte_Endothelial_50,Astrocyte_Glioma_50,Astrocyte_Negative_50,Astrocyte_TAMM_50,Endothelial_Astrocyte_50,Endothelial_Endothelial_50,Endothelial_Glioma_50,Endothelial_Negative_50,Endothelial_TAMM_50,Glioma_Astrocyte_50,Glioma_Endothelial_50,Glioma_Glioma_50,Glioma_Negative_50,Glioma_TAMM_50,Negative_Astrocyte_50,Negative_Endothelial_50,Negative_Glioma_50,Negative_Negative_50,Negative_TAMM_50,TAMM_Astrocyte_50,TAMM_Endothelial_50,TAMM_Glioma_50,TAMM_Negative_50,TAMM_TAMM_50,nCells,Astrocyte_abundance,Endothelial_abundance,Glioma_abundance,Negative_abundance,TAMM_abundance,Astrocyte_fraction,Endothelial_fraction,Glioma_fraction,Negative_fraction,TAMM_fraction,Astrocyte_Neuron_30,Endothelial_Neuron_30,Glioma_Neuron_30,Negative_Neuron_30,Neuron_Astrocyte_30,Neuron_Endothelial_30,Neuron_Glioma_30,Neuron_Negative_30,Neuron_Neuron_30,Neuron_TAMM_30,TAMM_Neuron_30,Astrocyte_Neuron_50,Endothelial_Neuron_50,Glioma_Neuron_50,Negative_Neuron_50,Neuron_Astrocyte_50,Neuron_Endothelial_50,Neuron_Glioma_50,Neuron_Negative_50,Neuron_Neuron_50,Neuron_TAMM_50,TAMM_Neuron_50,Neuron_abundance,Neuron_fraction
0,"LGG TMA 6_2_Core[1,1,A]_[5795,34398]_component_data.tif - resolution #1",inf,-2.8659542163147558,-0.24673639104468936,1.2732558705139707,-0.0375105358347074,-2.1147208694084263,inf,-1.3403542444136247,-0.11254631119487785,5.983441117086923,0.8155378346116959,-2.839807097338031,inf,0.7493874755635189,-0.7161085621041361,1.4293644997309933,-1.3355414121040683,-0.3913883479866889,inf,-0.12664856621822426,0.1978381675062981,4.747961563125747,-1.0941232299186265,0.06444050111986802,inf,inf,-2.841727413405605,0.25807608553275974,0.3949926152911079,0.136707203561172,-2.1937345590912134,inf,0.10134025833307722,-2.2229352203275785,5.914863334870103,1.1790706078698179,-1.1047493768325534,inf,0.6761635381544301,-1.8851843977820457,0.6583043306200146,-3.038480463892275,-0.025386910690432554,inf,0.7622671769158186,0.4739280055055359,5.209595341955218,-1.9394706315612837,1.000336154383297,inf,1636,205.0,34,880,372,145,0.12530562347188265,0.02078239608801956,0.5378973105134475,0.2273838630806846,0.08863080684596578,,,,,,,,,,,,,,,,,,,,,,,,
1,"LGG TMA 6_2_Core[1,1,C]_[9565,34398]_component_data.tif - resolution #1",inf,-2.6105038443037585,0.851895885365244,-0.31577328190112575,-0.1685929995329077,-1.56760385502797,inf,0.14246934055974805,0.3173962149497311,2.9495772988853015,0.9245284267931805,-1.6767261307668215,inf,-1.2623072627159841,2.2178776300332292,0.5384897920283158,-0.5899188984785455,-0.02901206933577466,inf,-0.8191386825877547,-0.7934645857533242,1.8813166566096988,1.1350722482411535,-1.6303257744117776,inf,inf,-2.9378543519505946,0.8300195370126079,0.4735468341535777,-1.7865508937807084,-2.098411515959721,inf,0.5418859067267082,1.0710773909370481,0.8163533362210778,0.8585286262605143,-0.8908426505158015,inf,-1.7351593177854916,2.844207993614503,1.193192356289492,0.3747738481904664,-0.6788191034391976,inf,-0.906584296782304,-2.112609168695517,0.3167312616292347,2.2545015698980255,-1.454594081019061,inf,1216,280.0,30,628,242,36,0.23026315789473684,0.024671052631578948,0.5164473684210527,0.19901315789473684,0.029605263157894735,,,,,,,,,,,,,,,,,,,,,,,,
2,"LGG TMA 6_2_Core[1,1,D]_[11431,34431]_component_data.tif - resolution #1",inf,-0.771751924862906,2.0560590569023565,-0.3052898365970664,-1.0166980392319487,-1.0618418899364248,inf,-0.8231076492424915,1.0300316596116303,0.7028285240544991,0.7963863245031412,-1.1722975735345027,inf,-0.979722918060653,1.7162697663393325,-1.015170774827052,1.0221518042308857,-0.1272222333169691,inf,0.8831146557982664,-1.7529290655649217,0.4066265463246229,1.8348742083117107,0.27222978665981645,inf,inf,-0.8715623904677466,2.6046405474606527,-0.5557086756445125,-1.0584609423883702,-0.5630802233453087,inf,-1.7074297737253306,1.3342001506273438,0.23148498267909573,2.420577339699175,-1.9573292707365222,inf,-2.4083656703809524,2.5357079964350855,-0.5789124230764168,0.9223029048259466,-2.24447749203427,inf,2.664049491559454,-2.1591933179307747,-0.5823449999690056,1.7296421618478797,1.146450454894998,inf,486,142.0,42,61,195,46,0.29218106995884774,0.08641975308641975,0.12551440329218108,0.4012345679012346,0.09465020576131687,,,,,,,,,,,,,,,,,,,,,,,,
3,"LGG TMA 6_2_Core[1,1,E]_[13256,34518]_component_data.tif - resolution #1",inf,-0.28156770086404237,-2.7384654584289425,4.203643503307224,-0.7090570907276954,-0.3349195819057027,inf,-2.9514806158222515,3.637607429239226,0.7917525378050366,0.42573355605095475,-2.106762452313732,inf,0.39013717624608496,-0.4447426979708898,5.456460254719484,4.198194434556547,-3.2213756830524507,inf,1.2778290775970869,0.38674518361753696,1.2151146897028198,-1.77710552242307,2.0211361783178874,inf,inf,1.3698598339776324,-3.7907198827086255,5.12664601943376,-0.30259810498656176,0.876794119870701,inf,-3.1205291599020706,3.692850805729783,0.16700065288889512,-1.348046971050403,-1.3994324837340502,inf,1.2397677664918603,-0.48533131136083374,5.612658315965963,4.9438442681917065,-2.841637834860888,inf,0.2876175577766439,0.5850691705358204,1.0489073080568823,-1.4482943175203613,1.5049717683013903,inf,2235,151.0,11,1160,629,284,0.06756152125279642,0.004921700223713647,0.5190156599552572,0.2814317673378076,0.12706935123042506,,,,,,,,,,,,,,,,,,,,,,,,
4,"LGG TMA 6_2_Core[1,1,F]_[15122,34637]_component_data.tif - resolution #1",inf,-0.2885315812975867,0.006540283140944126,0.43870764491944336,-0.5323657904508291,0.4323393252687407,inf,-2.0070473489574705,2.815447382032006,-1.2925677652639342,0.016848311693946037,-2.5855878441982045,inf,0.7400882828406834,0.5313495654637314,-0.6139883197140753,1.8552919268954118,-0.2622028138485345,inf,0.6861490431364466,-0.6625721860881747,-1.5679333854598745,0.39936113257744466,1.04278211995252,inf,inf,0.20564536324231777,-1.9057177270974663,2.6183691146467787,-0.42233843800286036,-0.8587404238949333,inf,-1.6293800038320474,2.930211460890329,0.6994134583246178,-1.4071260789581128,-0.520676556973912,inf,0.9255501112400982,1.9737214296647922,0.07262520144514979,2.9976902852204717,-1.7589021238951923,inf,1.5615254317360003,-1.7771958510094465,0.7578253647947277,0.41856253480622724,1.6129715712009514,inf,1220,458.0,39,407,233,83,0.37540983606557377,0.031967213114754096,0.3336065573770492,0.19098360655737706,0.0680327868852459,,,,,,,,,,,,,,,,,,,,,,,,
5,"LGG TMA 6_2_Core[1,1,G]_[16908,34557]_component_data.tif - resolution #1",inf,-1.3725274173697426,0.43368675946313273,-0.38095085552701363,1.2315058557440342,-0.38498629472689305,inf,-2.5487745956280445,5.197404543142286,-0.573131785052595,1.6702854492619923,-2.785127640135337,inf,-1.3520278466949587,-1.2804905651397334,-0.4975910876537641,4.430213991523631,-1.822676558251625,inf,1.7509892769073725,0.6949600033437008,-0.8637902250792349,-1.7359155265696087,1.5269069297619744,inf,inf,-2.1260383727016254,1.236960599370524,-1.3335152405879138,1.7452389739794838,-0.9476332997857251,inf,-0.872794388957966,3.131133591202635,1.035461436813366,1.0952948334573835,-1.6076440443186375,inf,-0.9048941975194451,-1.051193774036795,-0.7435972696282642,2.715193597731563,-0.5005452890836428,inf,1.3166307000342612,0.6081482977245305,0.40752294819936286,-1.6242998055475224,0.6996731320164579,inf,892,539.0,40,202,85,26,0.6042600896860987,0.04484304932735426,0.226457399103139,0.0952914798206278,0.02914798206278027,,,,,,,,,,,,,,,,,,,,,,,,
6,"LGG TMA 6_2_Core[1,1,I]_[20638,34597]_component_data.tif - resolution #1",inf,-1.885309932413462,-1.4616598347334167,2.3611638244751303,-0.26549782876369293,-2.488328622864523,inf,0.0028914510408623376,1.1429485715700103,0.09779176240850035,-2.6696958823268573,0.7665454849464497,inf,0.7856672241445233,0.4120775591968348,0.05250138975773403,1.2779757736727055,-0.8323785696411115,inf,0.4427344591704534,-1.1864095600882594,0.2491357355873034,-0.18777517735967456,0.6570330603217458,inf,inf,-0.7686347841596485,-0.5068148937927168,1.5590069258585217,-1.404497472638352,-1.629560541062537,inf,0.10971257352923545,1.104849490155289,-0.8142969528107548,-1.9277733152466632,0.8946468597737347,inf,0.366657409137479,0.3984163065899857,-0.27856086684107617,1.6683124914266947,-0.2666647231914581,inf,-0.5754377635702794,-1.9012317766496805,-0.2594213128623825,0.8510693375700105,0.18411236650099222,inf,640,55.0,40,237,242,66,0.0859375,0.0625,0.3703125,0.378125,0.103125,,,,,,,,,,,,,,,,,,,,,,,,
7,"LGG TMA 6_2_Core[1,10,A]_[5200,49599]_component_data.tif - resolution #1",inf,-0.8565426029087273,-0.0838838344093496,0.29785285455574617,0.24249359899474113,1.5037358368136826,inf,-2.5865350008329373,-1.202707706342633,5.813182327771485,1.4623870111076713,-5.924816118860726,inf,1.9239874364260423,-0.04301945930374823,1.4030641878994157,-4.714074368209218,1.0640237627003801,inf,0.38071476408782173,0.7143346888849984,1.8432718211678418,-0.941906355354903,-0.024745705463467917,inf,inf,-0.14540585007968213,-0.15083472142168028,0.1433321370601916,0.1384648757583255,2.6083777676923603,inf,-3.573410405683475,-1.2093488876856966,6.878190093566348,1.181505618497543,-7.834700153400426,inf,2.9291676123920856,-0.13289130434831534,0.9417863284466208,-5.725698720898449,1.7608091078802048,inf,0.17975892755235223,0.4808521488724856,2.6937460839430116,-1.086194193483293,-0.11715525760893533,inf,907,54.0,51,381,313,108,0.05953693495038589,0.05622932745314223,0.42006615214994486,0.34509371554575524,0.11907386990077178,,,,,,,,,,,,,,,,,,,,,,,,
8,"LGG TMA 6_2_Core[1,10,B]_[7065,49718]_component_data.tif - resolution #1",inf,-1.7799112918192994,0.15581381964149477,0.5424944562083421,0.1465830190399008,-1.0308367682462845,inf,-1.1399195426685456,0.9250744409354145,1.60742228584557,1.3457616523845441,-2.6798192653550905,inf,0.15394471250960068,0.9680371721662435,1.2070294356609266,-0.5854178077995432,-0.6846715287106895,inf,1.079818618963886,0.26736017447482785,0.29637800213739324,-0.4669699583954176,0.3666399785212164,inf,inf,-0.07152822254899281,0.25159388309208397,0.23527894990870518,-0.8731829328077712,0.7030352973525809,inf,-0.8299234973558064,-1.061954001106793,3.0716364167761068,1.3915301028680356,-2.070044288050625,inf,-1.2560827106121992,2.670096239931031,1.2040055851007454,-1.8529556522195287,-0.8585730622120598,inf,2.420796493146392,-1.1617104388658517,1.3811903474908365,-0.21447725631929354,0.08481393053875466,inf,1294,56.0,81,651,369,137,0.04327666151468315,0.062596599690881,0.5030911901081917,0.28516228748068007,0.10587326120556415,,,,,,,,,,,,,,,,,,,,,,,,
9,"LGG TMA 6_2_Core[1,10,C]_[8970,49956]_component_data.tif - resolution #1",,,,,,,inf,-1.032096527158746,6.765291407143246,1.2333958701741365,,0.8416214840334851,inf,-2.014292254043415,0.09445582395457397,,6.816259595769427,-2.636205282531573,inf,5.17236268298643,,1.105622582431553,-0.9779510780504019,5.061391246209719,inf,,,,,,,inf,-0.3436090102556883,3.0787873961398473,-0.5284196514941203,,0.8824283546922722,inf,-1.8553792168237808,-0.18821074872936155,,3.364059103090921,-1.4940159049047481,inf,4.263666645516253,,-0.45885419120460835,-0.39400280530755943,4.173152549498506,inf,4724,,379,4224,68,53,,0.08022861981371719,0.8941574936494496,0.014394580863674851,0.01121930567315834,,,,,,,,,,,,,,,,,,,,,,,,
10,"LGG TMA 6_2_Core[1,10,D]_[10954,50115]_component_data.tif - resolution #1",inf,-2.5012941843120347,0.627494538853791,0.28558520819207484,0.6042533654760347,-0.7963167039322271,inf,-0.8219904443246393,2.1152199119141035,0.7064561797455802,1.4312304592452818,-2.641647817773977,inf,0.5953460529394765,-0.45338442427185444,-0.5692550361322286,0.28460894917795326,-0.9570835793971698,inf,2.2586331699690083,0.320662713329682,-0.7717023915124098,-1.318873473133531,2.7668299327780885,inf,inf,-1.024337942871411,0.08864564801963025,1.1343943145320003,-0.3657037443926957,-0.10576817342303838,inf,-0.8719828150498464,-0.04981174946268115,1.7296986779532624,-0.6257758255297746,-2.3586479060830863,inf,1.150909749972105,1.6684042592743382,-0.057934543854478084,-1.2150953147391177,0.08102106036845709,inf,0.8737793600434652,-1.54449146040114,0.35601448480150266,0.6020699543042063,0.9546112724742859,inf,988,263.0,77,415,102,131,0.26619433198380565,0.07793522267206478,0.4200404858299595,0.10323886639676114,0.1325910931174089,,,,,,,,,,,,,,,,,,,,,,,,
11,"LGG TMA 6_2_Core[1,10,F]_[14963,50274]_component_data.tif - resolution #1",inf,-3.5973539683759395,0.1425689980353097,0.5462919418618988,1.9194116814922164,-1.18733703003321,inf,-3.7828507955638346,3.2103594892979275,6.068658036569596,1.211992661505875,-11.009380455230898,inf,3.626453764309644,0.9358152644651716,0.5814991856494073,-4.684435319887134,0.7893373185096662,inf,1.8760978851106462,1.397796069276549,1.5870795517262268,-1.4133797080548824,0.6289815267079784,inf,inf,-2.593932333007191,-0.408329438796661,0.6646552691526854,2.497208513257531,0.2167562202373834,inf,-4.106923081101228,2.8838125564501578,6.603964357576209,2.0574869010817123,-10.672437807091189,inf,2.7107141427334285,2.1390350671860476,1.864512871915979,-3.6857870855968184,0.06282700140725452,inf,1.7826170288726686,2.0470979103407787,2.79563395480858,-1.2591960720521331,-0.2771472894041427,inf,1939,98.0,92,1031,647,71,0.05054151624548736,0.04744713769984528,0.5317173800928313,0.333677153171738,0.036616812790097986,,,,,,,,,,,,,,,,,,,,,,,,
